sentence_id,year,month,year_month,source,period,sentence,sentiment_label,sentiment_score,confidence
12014,2022,07,2022-07,qi,covid,"financial and insurance, vacancies up 90% on pre-pandemic levels.",neutral,0,0.0
12015,2022,07,2022-07,qi,covid,public administration and defence up 77% on before the pandemic.,positive,1,0.1027
12016,2022,07,2022-07,qi,covid,some workers have simply withdrawn from the labour market during the pandemic and for whatever reason are not returning.,neutral,0,0.0
12017,2022,06,2022-06,qi,covid,"during lockdown, it has been a serious problem, the british museum normally has about 17,000 visitors a day, and then closed during the 2020 pandemic.",negative,-1,0.4588
12018,2022,06,2022-06,qi,covid,"there’s something called olfactory fatigue, so what happens is your nose gets used to the skunk smell and instead it catches the strong tomato smell.",positive,1,0.3182
12019,2022,06,2022-06,qi,covid,and there were some very strange rules.,negative,-1,0.2716
12020,2022,06,2022-06,qi,covid,we’ve been to his constituency to test public reaction 7 it is about time it was put to be i,neutral,0,0.0
12021,2022,03,2022-03,qi,covid,"first of all, the strain of training and then the problem with using a real person is that the professor if you’re doing it properly because they can’t see what you’re doing.",negative,-1,0.4404
12022,2022,11,2022-11,qi,covid,a is testing us.,neutral,0,0.0
12023,2022,11,2022-11,qi,covid,is it the test card girl?,neutral,0,0.0
12024,2022,11,2022-11,qi,covid,"yes, and he was helping to design test cards.",positive,1,0.5994
12025,2022,11,2022-11,qi,covid,she died of a viral disease two days later.,negative,-1,0.5574
12026,2022,11,2022-11,qi,covid,"suddenly, care homes are in the front line.",positive,1,0.4939
12027,2022,10,2022-10,qi,covid,he was doing desire and negative surprise.,neutral,0,0.0258
12028,2022,10,2022-10,qi,covid,"so open up your brussels sprouts, and then you also have a glass what scientists have discovered is that brussels sprouts taste ?",neutral,0,0.0
12029,2023,04,2023-04,qi,covid,is it the test card girl?,neutral,0,0.0
12030,2023,04,2023-04,qi,covid,"it is the most broadcast face do you know the test card was & colour balance, isn’t it?",neutral,0,0.0
12031,2023,04,2023-04,qi,covid,"yes, and he was helping to design test cards.",positive,1,0.5994
12032,2023,04,2023-04,qi,covid,she died of a viral disease two days later.,negative,-1,0.5574
12033,2023,04,2023-04,qi,covid,"the world’s first working television set was made from an old hatbox, a pair of scissors, some darning needles, oloa a used tea chest, wax and glue did that during the pandemic.",neutral,0,0.0
12034,2023,01,2023-01,qi,covid,"in the 1960s, it was the theme tune to the lone ranger, and it was sort of a test to see where people were kind of culturally.",negative,-1,0.2732
12035,2016,12,2016-12,the_last_leg,control,"look like he’s just going, ""cough!",positive,1,0.4199
12036,2016,12,2016-12,the_last_leg,control,cough!,neutral,0,0.0
12037,2016,07,2016-07,the_last_leg,control,because the scientists realised that that was the name of his wife.,neutral,0,0.0
12038,2016,07,2016-07,the_last_leg,control,"i love the fact that nasa scientists are going, ""do you know what’s really funny?",positive,1,0.8122
12039,2016,06,2016-06,the_last_leg,control,turns out only three of the 58 men arrested in free movement rules.,positive,1,0.0516
12040,2016,06,2016-06,the_last_leg,control,"we have rules on air quality, evaded by boris johnson, perhaps, but they are still there.",neutral,0,0.0
12041,2016,06,2016-06,the_last_leg,control,we’re going to test that tonight.,neutral,0,0.0
12042,2016,06,2016-06,the_last_leg,control,would you like to test that to see if we’re being genuine?,positive,1,0.3612
12043,2016,06,2016-06,the_last_leg,control,we’re testing that now.,neutral,0,0.0
12044,2016,06,2016-06,the_last_leg,control,we’re going to test your knowledge on train time tables.,neutral,0,0.0
12045,2016,06,2016-06,the_last_leg,control,is it that noel edmufds suggested a negative attitude leads to cancer.,negative,-1,0.8442
12046,2016,06,2016-06,the_last_leg,control,someone tweeted him and he tweeted back saying negative energy causes disease.,negative,-1,0.3818
12047,2016,06,2016-06,the_last_leg,control,how do you feel about someone who claims that negative energy causes disease?,negative,-1,0.3818
12048,2016,06,2016-06,the_last_leg,control,"think it’s a danger of giving people illusions of australian instant cure to what is a -- of an instant cure need to look at lifestyle, diet, but also the research that goes into it and the importance of actually having a health service that can deal with people very quickly that can dying nose quickly, that can get them into treatment quickly.",positive,1,0.4118
12049,2016,06,2016-06,the_last_leg,control,there is no truth to the rumour that noel has set up his own version of the and called it noel’s health service.,negative,-1,0.2411
12050,2016,11,2016-11,the_last_leg,control,"it’s not fully understood how volcano lightning forms but it’s thought that as a volcano erupts, ash and rock collide with ice particles, creating positive and negative charges.",negative,-1,0.1154
12051,2016,10,2016-10,the_last_leg,control,"elcnme to the last leg - the show that made it home from the paralympics in one piece, and in some cases two or three.",neutral,0,0.0
12052,2016,10,2016-10,the_last_leg,control,"us: the hashtag for example isltok is it ok that potential leader stephen woolfe was said to be in a life-threatening situation yesterday, after allegedly being punched by fellow member mike hookem outside the european parliament, and is now in a hospital in brussels?",positive,1,0.296
12053,2016,10,2016-10,the_last_leg,control,"is it that now that we know he’s fine, we can laugh at the fact that potential leader stephen woolfe was allegedly punched by fellow member mike hookem outside the european parliament, and is now in a hospital in brussels?",positive,1,0.6597
12054,2016,10,2016-10,the_last_leg,control,"nigel farage visited stephen woolfe in hospital, and by the looks of this photo, checked him for testicular cancer as well.",negative,-1,0.5106
12055,2016,10,2016-10,the_last_leg,control,"i didn’t know what to expect after all the negative press, london being such a good games, it was like, what is next?",positive,1,0.1779
12056,2016,10,2016-10,the_last_leg,control,the government announced they would no longer test people for benefits if those people were considered permanently disabled.,positive,1,0.1027
12057,2016,10,2016-10,the_last_leg,control,do you have to go through regular testing to see if your foot has grown back?,neutral,0,0.0
12058,2016,09,2016-09,the_last_leg,control,commentator this man really is in peak physical condition.,neutral,0,0.0
12059,2016,09,2016-09,the_last_leg,control,"no, she is still alpha.",neutral,0,0.0
12060,2017,04,2017-04,the_last_leg,control,"that entire exchange summed up what the brexit debate looks like - two people shouting at each other, unable to see each nther’s point of view, and the rest of us look for a positive.",positive,1,0.7269
12061,2017,04,2017-04,the_last_leg,control,"in that case, the positive was, piers morgan didn’t get to talk.",positive,1,0.5574
12062,2017,04,2017-04,the_last_leg,control,they said they’ve made similarly negative observations about male politicians.,negative,-1,0.5719
12063,2017,04,2017-04,the_last_leg,control,"uh, rob neddleship said, ""is it that trump ousted"" now, the man who lost his job as national security adviser, due to his ties to russia, now wants immunity when he gives evidence about it, even though he said last year, and quote, ""when you are given immunity, ""that probably means you’ve committed a crime.",negative,-1,0.7096
12064,2017,08,2017-08,the_last_leg,control,"for example isitok that with gore as our guest this week, we’ve been testing just how environmentally friendly our show is?",positive,1,0.4939
12065,2017,08,2017-08,the_last_leg,control,which leader receives a twice daily briefing filled with positive headlines and flattering photographs of himself?,positive,1,0.7096
12066,2017,08,2017-08,the_last_leg,control,"ten years ago, when the movie an inconvenient truth came out, the single most criticised scene in that movie was an animated scene showing that the combination of sea level rise and storm surge would put the ocean water into a 9/11 memorial site which was then under construction.",negative,-1,0.4927
12067,2017,08,2017-08,the_last_leg,control,"of course, the scientists have been nearly unanimous for decades now.",neutral,0,0.0
12068,2017,12,2017-12,the_last_leg,control,i thought he would go when he when he said he wanted to put a travel ban on muslims.,negative,-1,0.5574
12069,2017,12,2017-12,the_last_leg,control,"on that, just remember, the rules of tinder, swipe right, wipe right.",neutral,0,0.0
12070,2017,02,2017-02,the_last_leg,control,"but if it’s going to have to happen, we may as well make something positive out of it.",positive,1,0.8201
12071,2017,01,2017-01,the_last_leg,control,and it was revealed the trident nuclear test went wildly off course.,neutral,0,0.0
12072,2017,01,2017-01,the_last_leg,control,"what you need to do is test it on a proven liar, like donald trump.",negative,-1,0.2023
12073,2017,01,2017-01,the_last_leg,control,"so in a weird way that’s kind of a positive, isn’t it?",positive,1,0.3892
12074,2017,01,2017-01,the_last_leg,control,i think you are desperately looking for a positive in a world that’s going to die.,negative,-1,0.4404
12075,2017,01,2017-01,the_last_leg,control,- relations could have soured earlier on this week when it was announced that a trident nuclear missile test failed last june when the missile took a wrong turn and actually headed towards florida.,negative,-1,0.7506
12076,2017,01,2017-01,the_last_leg,control,mainly cos when the war starts you have to pay surge prices.,negative,-1,0.6486
12077,2017,01,2017-01,the_last_leg,control,"let’s be honest, on the scale scientists, government scientists announced this week you can apparently get cancer from french fries, brown toast and crispy roast potatoes.",negative,-1,0.2732
12078,2017,01,2017-01,the_last_leg,control,it’s time to be positively rebellious and rebelliously positive.,positive,1,0.4588
12079,2017,01,2017-01,the_last_leg,control,"well, he’s in hospital, the best place for him.",positive,1,0.743
12080,2017,01,2017-01,the_last_leg,control,"you know, i can drop your milk at the hospital and then see if tony can look after rose.",negative,-1,0.2732
12081,2017,07,2017-07,the_last_leg,control,""" the other positive was the amount of people who leapt to the defence of the , saying the gender pay gap needs to be addressed, but let’s not use this as an excuse to take down the institution as a whole.",positive,1,0.4118
12082,2017,07,2017-07,the_last_leg,control,""" but also, she’s yet to peak whereas you’re on the way out, so",neutral,0,0.0
12083,2017,07,2017-07,the_last_leg,control,"""while elsewhere in the ocean, ""scientists will attempt to time a great white shark.",positive,1,0.6249
12084,2017,06,2017-06,the_last_leg,control,"with me on the couch are the pride of dartmoor, josh widdicombe, and the man about whom i say something negative every week",negative,-1,0.3182
