sentence_id,year,month,year_month,source,period,sentence,sentiment_label,sentiment_score,confidence
03674,2020,11,2020-11,bbc_radio4,covid,"as well as an extension of the furlough scheme, there will be greater support for the self-employed, but one business leader has described the second lockdown as truly devastating.",negative,-1,0.9962865114212036
03675,2020,11,2020-11,bbc_radio4,covid,"in a statement in the commons this afternoon, he said there was no alternative to introducing national restrictions, but he believed the country would be able to defeat the virus by the spring.",negative,-1,0.9938235282897949
03676,2020,11,2020-11,bbc_radio4,covid,labour accused the prime minister of a catastrophic failure of leadership for not ordering a lockdown earlier and claims the human costs have been an increase in deaths and cases of infection.,negative,-1,0.9994189739227295
03677,2020,11,2020-11,bbc_radio4,covid,it been a bruising few days for the prime minister after he was forced to rip up his strategy for dealing with the coronavirus pandemic.,negative,-1,0.9988481998443604
03678,2020,11,2020-11,bbc_radio4,covid,"he said the sheer weight of demand from covid patients would overwhelm the , depriving others of the care they need and forcing doctors to decide which patients would live and who would die.",negative,-1,0.9853681921958923
03679,2020,11,2020-11,bbc_radio4,covid,he guaranteed that the lockdown would expire on 2 december and that would vote on what restrictions will replace it.,negative,-1,0.7103617787361145
03680,2020,11,2020-11,bbc_radio4,covid,he also held out the prospect of mass rapid testing and reminded people that they must isolate if they have symptoms.,negative,-1,0.9961504936218262
03681,2020,11,2020-11,bbc_radio4,covid,"the labour leader, sir keir starmer, said the central lesson from the initial outbreak was to act early, but the government had ignored calls, including from him for a short lockdown weeks ago.",negative,-1,0.9964182376861572
03682,2020,11,2020-11,bbc_radio4,covid,the restrictions to be imposed in england this week will be significantly different to those under the lockdown that started in late march.,negative,-1,0.9891018271446228
03683,2020,11,2020-11,bbc_radio4,covid,"the government has not yet decided what the rules should be about visiting residents in care homes, providers are anxious that some carefully controlled visiting should be allowed and the environment secretary george eustace said ministers were very aware of the concerns.",neutral,0,0.9930158853530884
03684,2020,11,2020-11,bbc_radio4,covid,"i suspect we will need to have a tightening of the restrictions here similar to what happened earlier in the year with the last lockdown, but the reason we've not yet reached final decisions on this is we recognise this is very difficult, very sensitive people want to have access and visit loved ones.",negative,-1,0.977425754070282
03685,2020,11,2020-11,bbc_radio4,covid,england says it critical that people adhere to the new rules to drive down infection rates and ease the pressure on the health service.,neutral,0,0.9986613988876343
03686,2020,11,2020-11,bbc_radio4,covid,james cook university hospital in middlesbrough has cancelled non-urgent operations to deal with the rise in coronavirus cases and it a similar picture at the liverpool university hospital trust which has more patients than anywhere else in the as our medical editor fergus walsh has been finding out.,negative,-1,0.9981679916381836
03687,2020,11,2020-11,bbc_radio4,covid,douglas takes a dim view of those who downplay the seriousness of coronavirus.,neutral,0,0.9930000305175781
03688,2020,11,2020-11,bbc_radio4,covid,"liverpool should serve as a warning to other cities, other communities that unless coronavirus is kept in check then the will come under extreme pressure.",negative,-1,0.9780175089836121
03689,2020,11,2020-11,bbc_radio4,covid,how successful this short sharp shutdown will have been in tackling coronavirus won't be clear for several weeks with many predicting a second fire break may be necessary in the new year.,neutral,0,0.979162871837616
03690,2020,11,2020-11,bbc_radio4,covid,"in recent months, devolved governments across the have taken different decisions on restrictions but they don't have the ability to borrow money so rely on the treasury for significant emergency spending like furlough.",negative,-1,0.9917430281639099
03691,2020,11,2020-11,bbc_radio4,covid,if other parts of the decide to go into into measures which require the furlough scheme then of course it available to them.,negative,-1,0.9973661303520203
03692,2020,11,2020-11,bbc_radio4,covid,"a further 136 people have died in the within 28 days of testing positive for covid-19, bringing the total to 46,853.",negative,-1,0.9914658069610596
03693,2020,11,2020-11,bbc_radio4,covid,"coronavirus is surging in many of these battleground states, and the gap between his scientists and him has never seemed wider.",negative,-1,0.9989427924156189
03694,2020,11,2020-11,bbc_radio4,covid,"the former vice president has tried to turn this into the coronavirus election, a referendum on donald trump handling of a viral onslaught that killed more than 230,000 americans.",negative,-1,0.9944625496864319
03695,2020,11,2020-11,bbc_radio4,covid,a video of a pianist calmly playing in the middle of an anti-lockdown riot in a square in barcelona this weekend has gone viral.,neutral,0,0.9986390471458435
03696,2020,10,2020-10,bbc_radio4,covid,the government has announced additional coronavirus restrictions affecting 2 million people in parts of northern england.,negative,-1,0.9940106272697449
03697,2020,10,2020-10,bbc_radio4,covid,"the maximum fine for people who repeatedly flower travel quarantine rules affecting england has been tripled to £10,000.",negative,-1,0.9980236291885376
03698,2020,10,2020-10,bbc_radio4,covid,"scientists have warned that life won't go back to normal quickly, but even if an effective vaccine is rolled out by the spring.",negative,-1,0.9887158274650574
03699,2020,10,2020-10,bbc_radio4,covid,a ban on different households meeting indoors is to be extended to a far wider area of northern england under the latest government measures to hold a sharp rise in coronavirus cases.,negative,-1,0.9896544218063354
03700,2020,10,2020-10,bbc_radio4,covid,"there are now 258 cases of coronavirus per 100,000 people in the city.",negative,-1,0.996788740158081
03701,2020,10,2020-10,bbc_radio4,covid,we want to work with the government to solve this and find a way of working inside this covid problem.,neutral,0,0.997843861579895
03702,2020,10,2020-10,bbc_radio4,covid,"so please, for your loved ones, for your community and for your country, follow the rules and do your bit to keep this virus under control.",neutral,0,0.9981666803359985
03703,2020,10,2020-10,bbc_radio4,covid,the government is planning to standardise local coronavirus restrictions in england with a new three-tier system.,negative,-1,0.9883354902267456
03704,2020,10,2020-10,bbc_radio4,covid,"tier 1 areas with fewer than 100 cases per 100,000 people would have basic social distancing such as the rule of six.",negative,-1,0.9895703792572021
03705,2020,10,2020-10,bbc_radio4,covid,"tier 2 would kick in where cases exceed 100 per 100,000 people with restrictions similar to those in place in large parts of northern england.",negative,-1,0.9944755434989929
03706,2020,10,2020-10,bbc_radio4,covid,"where cases are significantly higher, tier 3 would probably involve a full lockdown excluding schools and essential businesses.",negative,-1,0.99803227186203
03707,2020,10,2020-10,bbc_radio4,covid,the area has the highest rate of coronavirus cases in northern ireland.,negative,-1,0.8809304237365723
03708,2020,10,2020-10,bbc_radio4,covid,"the daryans-trabam council district has a coronavirus case rate of 322 per 100,000 which is among the highest of any local government region in the .",neutral,0,0.9930298924446106
03709,2020,10,2020-10,bbc_radio4,covid,the local hospital has said it a spending elective orthopedic inpatient services because of an increase in covid-19 admissions.,negative,-1,0.9914514422416687
03710,2020,10,2020-10,bbc_radio4,covid,another 59 people have died in the within 28 days of a positive test.,negative,-1,0.9941452741622925
03711,2020,10,2020-10,bbc_radio4,covid,"a further 6,914 new cases of the virus will recorded in the latest 24-hour period.",negative,-1,0.9945539236068726
